PWSID,dist_airport_m,dist_airport_km,dist_military_m,dist_military_km,dist_landfill_m,dist_landfill_km,dist_wwtp_m,dist_wwtp_km,dist_industrial_m,dist_industrial_km,landfills_within_1km,industrial_within_1km,landfills_within_3km,industrial_within_3km,landfills_within_5km,industrial_within_5km,landfills_within_10km,industrial_within_10km,is_groundwater,is_mwra,source_type,SITE_NAME,TOWN,num_sources,pws_name,total_samples,total_results,any_detection,ever_exceeded_federal_mcl,max_pfoa_ppt,max_pfos_ppt,num_pfas_detected,max_pfas6_sum_ppt,ever_exceeded_ma_mmcl,in_ucmr5,pfas_detected,serves_ej_community,ej_area_fraction,ej_population_overlapped,any_income,any_minority,any_english,ej_criteria_distinct
MA4050000,2616.066942847412,2.616066942847412,22177.217631184965,22.177217631184966,2410.1235172086817,2.4101235172086817,1343.0900948621122,1.3430900948621125,312.98178821838746,0.3129817882183874,0,2,1,18,2,46,12,115,1,1,GW,GP WELL  #11 (PECUNIT),CANTON,8,CANTON WATER DEPT,8.0,232.0,True,True,5.0,,4.0,13.5,False,True,1,1,0.43827681291969,25478.0,0,1,0,1
MA4055000,528.3411000218975,0.5283411000218975,40954.86864738179,40.95486864738179,1349.39636382778,1.3493963638277802,1284.1942693672431,1.284194269367243,1273.191192681618,1.2731911926816182,0,0,2,2,2,2,7,9,1,0,GW,SO. CHATHAM WELL  1,CHATHAM,11,CHATHAM WATER DEPARTMENT,10.0,290.0,False,False,,,0.0,10.5,False,True,0,1,0.0672193445522327,596.0,1,0,0,1
MA4065000,2780.63783890147,2.78063783890147,44817.51844150772,44.81751844150772,1506.347276464147,1.506347276464147,1029.7266228376527,1.0297266228376527,774.3532734960143,0.7743532734960142,0,1,2,2,3,2,12,37,1,0,SW,LILY POND,COHASSET,4,COHASSET WATER DEPT,3.0,87.0,True,True,6.7,4.5,5.0,17.7,False,True,1,0,0.0,0.0,0,0,0,0
MA4072000,1028.9687150284935,1.0289687150284936,38318.43556851544,38.31843556851544,807.9223331188707,0.8079223331188707,1588.4598915528736,1.5884598915528736,989.6362614196352,0.9896362614196352,1,1,1,8,4,16,11,65,1,0,GW,WELL D,DARTMOUTH,14,DARTMOUTH WATER DIVISION,10.0,290.0,True,True,4.2,50.6,7.0,59.1,True,True,1,1,0.1864494443338939,12943.0,1,1,1,4
MA4075000,6899.213400129503,6.899213400129503,28828.172617205837,28.828172617205837,1211.6484161575083,1.2116484161575083,3507.151296466413,3.507151296466413,1308.3883301550752,1.3083883301550752,0,0,2,2,4,4,5,13,1,0,GW,GP WELL  8,DENNIS,22,DENNIS WATER DISTRICT,18.0,522.0,True,False,,,2.0,10.5,False,True,1,1,0.199337243246113,3921.0,1,1,0,2
MA4076000,2530.964857292794,2.530964857292794,51042.28695990054,51.042286959900544,728.6979392296553,0.7286979392296553,4372.057704222582,4.372057704222582,815.6733790098189,0.8156733790098188,1,1,1,2,3,7,11,39,1,0,GW,CEDAR ST. GP WELL  3,DIGHTON,5,DIGHTON WATER DISTRICT,4.0,116.0,True,True,5.5,4.1000000000000005,4.0,16.1,False,True,1,0,0.0,0.0,0,0,0,0
MA4076004,1178.2815607581624,1.1782815607581625,51614.68700830096,51.61468700830096,2314.4920196476296,2.3144920196476297,1153.593644213305,1.153593644213305,1599.672667435445,1.599672667435445,0,0,1,5,3,13,14,46,0,0,SW,TAUNTON RIVER,DIGHTON,1,INIMA USA / AQUARIA LLC,4.0,116.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA4082000,5102.831069223509,5.102831069223509,41646.42703399654,41.64642703399654,464.7379697548905,0.4647379697548905,1525.8944469021098,1.5258944469021098,1986.689354558673,1.9866893545586728,2,0,2,3,4,4,11,32,1,0,GW,TREMONT WELL 2,DUXBURY,12,DUXBURY WATER DEPARTMENT,19.0,464.0,True,True,7.5,35.0,10.0,87.0,True,True,1,1,2.303510786386197e-07,633.0,1,0,0,1
MA4083000,4859.904841246799,4.8599048412468,47195.62564262054,47.19562564262053,1426.8777897573923,1.4268777897573923,2174.3294951317957,2.1743294951317957,889.3928237558316,0.8893928237558316,0,1,2,4,4,8,15,28,1,0,GW,GP WELL  4,EAST BRIDGEWATER,6,East Bridgewater Water Dept.,7.0,116.0,True,True,5.1000000000000005,,3.0,13.6,False,True,1,1,1.9866760526847213e-07,4796.0,1,1,1,2
MA4086095,15297.24729271828,15.29724729271828,50749.50517226623,50.74950517226623,1525.5753131855054,1.5255753131855054,6639.114480765085,6.639114480765086,9092.27870570968,9.09227870570968,0,0,2,0,2,0,3,3,1,0,GW,NRHS WELL,EASTHAM,4,TOWN OF EASTHAM,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.2712161778734891,1519.0,1,0,0,1
MA4088000,2992.8983956789025,2.9928983956789024,32189.844395304663,32.18984439530466,335.1995436492082,0.3351995436492082,513.0961726167307,0.5130961726167307,1223.3435536676532,1.2233435536676531,1,0,3,12,5,21,12,59,1,0,GW,GP WELL # 5,EASTON,9,EASTON WATER DIV,8.0,203.0,True,True,9.9,16.299999999999997,6.0,36.9,True,True,1,1,2.313748180381774e-06,5704.0,0,1,0,1
MA4089000,2249.350935871991,2.249350935871991,28532.515249065345,28.532515249065344,532.2541459305455,0.5322541459305455,919.9068347334844,0.9199068347334846,1003.2321823774328,1.0032321823774328,1,0,1,1,2,4,7,5,1,0,GW,WINTUCKET WELL  2,EDGARTOWN,5,EDGARTOWN WATER DEPARTMENT,11.0,290.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA4094000,3562.367550527888,3.562367550527888,24610.7511865025,24.6107511865025,1491.5401087545206,1.4915401087545206,1025.7513440299958,1.025751344029996,962.324203188504,0.962324203188504,0,2,2,7,3,29,9,58,1,0,GW,WOLF ISLAND RD. WELL  1,FAIRHAVEN,7,FAIRHAVEN WATER DEPT,1.0,29.0,False,False,,,0.0,10.5,False,True,0,1,0.0294636866008754,1462.0,1,0,0,1
MA4095000,1299.0508047552223,1.2990508047552225,41511.47485946737,41.51147485946737,1405.1894938106952,1.4051894938106952,2094.79217709223,2.0947921770922298,1696.3577543595895,1.6963577543595896,0,0,2,7,6,27,11,64,0,0,ESW,COPICUT RES.,FALL RIVER,4,FALL RIVER WATER DEPARTMENT,5.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.6229405131159522,76088.0,1,1,1,6
MA4096000,1305.725931925201,1.305725931925201,5097.710796201048,5.097710796201048,1100.8411602646183,1.1008411602646184,1658.7125680540826,1.6587125680540826,887.2497253657617,0.8872497253657617,0,1,1,5,1,8,4,13,1,0,GW,FRESH POND WELL,FALMOUTH,6,FALMOUTH WATER DEPT,18.0,294.0,False,False,,,0.0,10.5,False,True,0,1,0.1098902160275723,6658.0,1,1,0,2
MA4096001,1149.058505264937,1.149058505264937,937.0435089240405,0.9370435089240404,2180.834752722511,2.180834752722511,2044.089880220366,2.044089880220366,1748.6342157733334,1.7486342157733334,0,0,1,1,1,1,8,16,1,0,GW,GP WELL J,FALMOUTH,1,OTIS AIR NATIONAL GUARD BASE,2.0,58.0,False,False,,,0.0,10.5,False,True,0,1,0.998427717197622,2391.0,1,1,0,1
MA4099000,1455.618804729332,1.455618804729332,26834.5719515,26.8345719515,1002.9490694135922,1.002949069413592,517.8636868758426,0.5178636868758426,922.107506470666,0.922107506470666,0,1,1,5,8,20,15,65,1,0,GW,WELL  8,FOXBOROUGH,21,FOXBORO WATER DEPARTMENT,6.0,174.0,True,True,6.3,6.7,5.0,19.5,False,True,1,1,0.0891989735458797,7965.0,0,1,0,1
MA4118000,588.8210162623643,0.5888210162623643,43608.39526297349,43.608395262973495,1331.6954924361423,1.3316954924361424,4941.571000923732,4.941571000923732,4059.859344123317,4.059859344123318,0,0,1,0,3,1,13,13,1,0,GW,WELL  2  RICHMOND PARK,HALIFAX,4,HALIFAX WATER DEPARTMENT,6.0,174.0,True,True,5.7,,4.0,16.4,False,True,1,1,0.1540058669764368,1533.0,1,0,0,1
MA4122000,1236.7923021442668,1.2367923021442668,46863.44187921612,46.863441879216126,514.753147737924,0.514753147737924,5444.967568314967,5.444967568314967,465.0732664639465,0.4650732664639465,1,2,3,12,3,17,15,49,1,0,GW,PHILIP C. BEAL WELL #2,HANOVER,9,"HANOVER WATER DEPT, MA",6.0,174.0,True,True,8.9,11.4,7.0,28.8,True,True,1,1,0.0962890018944206,1142.0,1,0,0,1
MA4123000,5396.747367714302,5.396747367714301,47600.474931481935,47.60047493148193,245.79746720456464,0.2457974672045646,5080.190323976332,5.080190323976331,312.48011972464934,0.3124801197246493,1,1,1,2,2,4,13,35,1,0,GW,WELL 5,HANSON,5,HANSON WATER DEPARTMENT,2.0,58.0,True,True,5.6,4.0,2.0,16.1,False,True,1,0,0.0,0.0,0,0,0,0
MA4126000,2745.606481048256,2.7456064810482563,34759.77802106863,34.759778021068634,1914.549614359994,1.914549614359994,1177.877364546178,1.1778773645461782,1985.779926995499,1.985779926995499,0,0,2,1,4,4,6,7,1,0,GW,GP WELL  6,HARWICH,14,HARWICH WATER DEPARTMENT,15.0,290.0,False,False,,,0.0,10.5,False,True,0,1,0.0387762722117381,3480.0,1,1,0,2
MA4131000,5048.37883495797,5.04837883495797,39885.69160152193,39.885691601521934,2032.643827753613,2.032643827753613,3231.999425164118,3.2319994251641178,160.5068510487435,0.1605068510487435,0,5,1,15,5,26,15,78,1,0,GW,FREE ST. GP WELL 2,HINGHAM,14,WEIR RIVER WATER SYSTEM,10.0,232.0,True,True,6.4,,5.0,14.9,False,True,1,1,0.0141588506960302,3375.0,1,1,0,2
MA4145000,3718.380150885465,3.718380150885465,35948.38448019412,35.948384480194115,324.70626809004386,0.3247062680900439,2386.993487933281,2.386993487933281,489.2434973819231,0.4892434973819231,1,5,1,17,4,21,15,32,1,0,GW,MILLGATE RD. GP WELL,KINGSTON,7,KINGSTON WATER DEPARTMENT,5.0,145.0,False,False,,,0.0,10.5,False,True,0,0,0.0,0.0,0,0,0,0
MA4167000,2754.087144506929,2.7540871445069293,32538.58333714084,32.538583337140835,698.9692805928713,0.6989692805928713,2296.3525202679552,2.296352520267955,167.97566773182794,0.1679756677318279,1,1,2,6,3,23,11,67,1,0,GW,PRESCOTT WELL  9,MANSFIELD,11,MANSFIELD WATER DIVISION,6.0,174.0,True,True,4.3,6.2,4.0,18.6,False,True,1,1,0.1109842850397603,5411.0,0,1,0,1
MA4169000,5339.224960742146,5.339224960742146,23802.04584485488,23.80204584485488,2518.496016836952,2.518496016836952,5127.408198197452,5.127408198197452,4270.1719217379805,4.2701719217379805,0,0,1,0,4,1,8,45,1,0,GW,SOUTH WELL,MARION,6,MARION WATER DIVISION,2.0,58.0,False,False,,,0.0,10.5,False,True,0,1,0.1843962722622351,1184.0,0,1,0,1
MA4171000,2751.045155102582,2.7510451551025823,46198.44606628148,46.19844606628149,827.3277652795316,0.8273277652795316,559.319971496404,0.559319971496404,935.4146087855104,0.9354146087855104,1,1,3,6,6,7,14,26,1,0,GW,FURNACE BROOK WELL  4,MARSHFIELD,16,MARSHFIELD WATER DEPARTMENT,44.0,903.0,True,True,7.0,4.6,7.0,17.2,False,True,1,1,0.0446509265574171,633.0,1,0,0,1
MA4172039,1165.4270068761646,1.1654270068761643,2535.546494947468,2.5355464949474675,1007.4492439928632,1.0074492439928633,726.0130853072667,0.7260130853072667,2394.686127135556,2.3946861271355555,0,0,1,1,2,2,7,11,1,0,GW,HOLLAND MILLS WELL NO. 5,MASHPEE,10,MASHPEE WATER DISTRICT,12.0,348.0,True,False,,,1.0,10.5,False,True,1,1,0.135280853514824,2906.0,1,1,0,2
MA4173000,6622.387362948894,6.622387362948895,25022.91987432061,25.02291987432061,1937.5174558347944,1.9375174558347945,2866.919743254159,2.8669197432541598,4457.980692145287,4.457980692145287,0,0,2,0,3,4,9,52,1,0,GW,GP WELL  1,MATTAPOISETT,5,MATTAPOISETT WATER DEPARTMENT,2.0,58.0,False,False,,,0.0,10.5,False,True,0,1,2.860104711988469e-06,1184.0,0,1,0,1
MA4182000,1398.995972633708,1.3989959726337078,30172.691458503235,30.172691458503238,784.1480647256315,0.7841480647256315,1110.0769513131645,1.1100769513131643,750.8850396928112,0.7508850396928113,1,2,3,5,4,11,14,44,1,0,GW,WILBUR FARM TEST SITE,MIDDLEBOROUGH,16,MIDDLEBOROUGH WATER SUPPLY,20.0,580.0,True,True,11.0,5.0,8.0,25.5,True,True,1,1,0.0189761272603458,3326.0,1,1,0,2
MA4197000,1664.968239276404,1.6649682392764038,56565.30879385581,56.565308793855806,7004.807100179441,7.00480710017944,1002.4862464115392,1.0024862464115392,2323.902609690333,2.3239026096903337,0,0,0,2,0,2,3,4,1,0,GW,MILESTONE RD. WELL  #2,NANTUCKET,5,WANNACOMET WATER COMPANY,4.0,87.0,False,False,,,0.0,10.5,False,True,0,1,0.4849910755048304,10250.0,0,1,0,1
MA4201000,2837.761591720267,2.837761591720267,33418.27786811119,33.41827786811119,4054.012948522218,4.054012948522217,5758.705724518677,5.758705724518677,3846.415335964456,3.846415335964456,0,0,0,0,1,3,8,26,0,0,SW,LITTLE QUITTACAS POND (5) TERMINAL,NEW BEDFORD,5,CITY OF NEW BEDFORD DPI,5.0,116.0,True,False,,,1.0,10.5,False,True,1,1,0.7342494326315728,83639.0,1,1,1,4
MA4211000,3976.405045746741,3.976405045746741,33538.96824938808,33.538968249388084,1678.7952542530657,1.6787952542530655,1067.8305133628485,1.0678305133628485,158.42062018591983,0.1584206201859198,0,2,1,13,2,34,8,72,1,0,GW,HILLMAN WELL,NORTH ATTLEBOROUGH,11,NORTH ATTLEBORO WATER DEPT,8.0,232.0,True,True,9.0,8.0,8.0,27.0,True,True,1,1,0.0767600224019809,7478.0,1,1,0,2
MA4218000,3170.843830057027,3.1708438300570267,38899.72528039131,38.89972528039131,918.9251387505118,0.9189251387505116,994.136591879544,0.9941365918795438,1219.5988114860536,1.2195988114860536,1,0,1,10,1,16,13,50,1,0,GW,WELL 6A,NORTON,6,NORTON WATER DEPARTMENT,6.0,174.0,True,True,8.8,4.0,7.0,23.6,True,True,1,0,0.0,0.0,0,0,0,0
MA4219000,1375.164106059486,1.375164106059486,42071.46450114138,42.07146450114138,1361.186919906571,1.361186919906571,5051.592912092082,5.051592912092082,470.8798940305954,0.4708798940305954,0,2,3,17,3,27,14,67,1,0,GW,WELL # 6 REPLACEMENT,NORWELL,11,NORWELL WATER DEPARTMENT,6.0,174.0,True,True,9.9,18.4,7.0,37.0,True,True,1,1,3.899338029593304e-07,1142.0,1,0,0,1
MA4220000,2049.563047063238,2.049563047063238,15107.257707814775,15.107257707814776,1619.7987387203495,1.6197987387203496,2196.4039613622,2.1964039613622,122.72462716809174,0.1227246271680917,0,11,2,30,3,48,13,94,1,1,GW,ELLIS WELL  2,NORWOOD,4,NORWOOD WATER DEPT. (MWRA),4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.529255482436259,18231.0,1,1,1,3
MA4221000,339.89621229652613,0.3398962122965261,24050.083053476345,24.050083053476342,1008.2026823116464,1.0082026823116466,1333.2392226720058,1.3332392226720058,520.2892535750335,0.5202892535750335,0,2,3,3,4,4,6,5,1,0,GW,FARM NECK WELL ON TRADEWINDS RD,OAK BLUFFS,5,OAK BLUFFS WATER DISTRICT,10.0,290.0,True,False,,,2.0,10.5,False,True,1,1,0.2329561301519344,2520.0,1,1,0,2
MA4224000,3882.890209993359,3.882890209993359,45156.05185425039,45.15605185425039,728.2226395393361,0.7282226395393361,2181.407978000924,2.1814079780009243,1074.2435693420746,1.0742435693420749,1,0,1,3,1,3,6,6,1,0,GW,CLIFF POND WELL  4,ORLEANS,8,ORLEANS WATER DEPARTMENT,4.0,116.0,False,False,,,0.0,10.5,False,True,0,1,0.0612361833760153,872.0,1,0,0,1
MA4231000,1261.7359675333455,1.2617359675333455,46916.96315148768,46.91696315148768,474.1630138643277,0.4741630138643276,2170.832440777024,2.170832440777024,4241.335389040536,4.241335389040536,1,0,2,0,2,1,13,22,1,0,GW,GP WELL  3,PEMBROKE,5,PEMBROKE WATER DIVISION DPW,8.0,174.0,True,False,,,2.0,10.5,False,True,1,1,3.6472335529055045e-07,1775.0,1,0,0,1
MA4238000,5319.435243671223,5.319435243671223,32488.289731783505,32.4882897317835,1788.8849377106142,1.7888849377106142,1165.3916323646122,1.165391632364612,941.681949210907,0.941681949210907,0,2,2,6,4,19,10,73,1,0,GW,WELL 3D,PLAINVILLE,9,PLAINVILLE WATER DEPARTMENT,10.0,232.0,True,True,4.3,5.9,4.0,16.7,False,True,1,1,0.0171791806454351,993.0,0,1,0,1
