PWSID,dist_airport_m,dist_airport_km,dist_military_m,dist_military_km,dist_landfill_m,dist_landfill_km,dist_wwtp_m,dist_wwtp_km,dist_industrial_m,dist_industrial_km,landfills_within_1km,industrial_within_1km,landfills_within_3km,industrial_within_3km,landfills_within_5km,industrial_within_5km,landfills_within_10km,industrial_within_10km,is_groundwater,is_mwra,source_type,SITE_NAME,TOWN,num_sources,pws_name,total_samples,total_results,any_detection,ever_exceeded_federal_mcl,max_pfoa_ppt,max_pfos_ppt,num_pfas_detected,max_pfas6_sum_ppt,ever_exceeded_ma_mmcl,in_ucmr5,pfas_detected,serves_ej_community,ej_area_fraction,ej_population_overlapped,any_income,any_minority,any_english,ej_criteria_distinct,predicted_risk_score,risk_category
MA4086005,14182.360758248364,14.182360758248365,49296.210630198046,49.29621063019805,317.5397952922674,0.3175397952922674,6065.691820159433,6.065691820159433,7964.580245243775,7.964580245243774,2,0,2,0,2,0,3,3,0,0,TNC,SHERATON FOUR POINTS,EASTHAM,3,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.05750481940272919,Low
MA4086007,13829.439536360564,13.829439536360564,49459.27345184764,49.45927345184764,718.418242724983,0.718418242724983,5332.326075983664,5.332326075983664,7426.651372126467,7.426651372126467,1,0,2,0,2,0,3,3,0,0,TNC,NAUSET HAVEN LAKESIDE COTTAGES,EASTHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.05926008189237357,Low
MA4086008,14054.333975756344,14.054333975756345,49292.48377628046,49.29248377628046,265.56144224695834,0.2655614422469583,5870.271462542434,5.870271462542434,7798.762684619074,7.798762684619074,2,0,2,0,2,0,3,3,0,0,TNC,TOWN CRIER MOTEL,EASTHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.05815400533666778,Low
MA4086009,12833.953757896614,12.833953757896614,49412.542196370254,49.412542196370254,1910.4940939909795,1.91049409399098,4172.626483915465,4.172626483915464,6495.32620763705,6.49532620763705,0,0,2,0,2,0,3,3,0,0,TNC,EASTHAM TOWN HALL,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.06636206241375127,Low
MA4086010,16313.857053846748,16.31385705384675,50385.94662156169,50.38594662156169,2277.9832089450924,2.277983208945092,8328.449700174286,8.328449700174286,10262.23958498844,10.26223958498844,0,0,2,0,2,0,2,0,0,0,TNC,VIKING SHORES RESORT,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.045897542955539855,Low
MA4086011,12379.53780503116,12.37953780503116,49107.73529606096,49.107735296060966,2313.335024029454,2.313335024029454,3730.8316294622814,3.730831629462281,6013.399427479245,6.013399427479245,0,0,2,0,2,0,3,3,0,0,NTNC,WHISPERING PINES CONDO ASSOCIATION,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.07136565796639169,Low
MA4086012,15746.37452628235,15.74637452628235,50017.02664226737,50.01702664226737,1740.4635629807003,1.7404635629807004,7793.019364288658,7.793019364288658,9686.304877868555,9.686304877868556,0,0,2,0,2,0,3,3,0,0,TNC,SANDPIPERS PUB,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.048903773140026044,Low
MA4086014,14146.413434684142,14.146413434684142,49383.79125455189,49.383791254551895,192.4247225949688,0.1924247225949688,5922.350401424795,5.9223504014247945,7878.69250819432,7.87869250819432,2,0,2,0,2,0,3,3,0,0,TNC,ATLANTIC OAKS CAMPGROUND,EASTHAM,3,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.05716849517634755,Low
MA4086018,17160.42267045906,17.16042267045906,50618.99641981375,50.61899641981376,3333.950384583158,3.3339503845831584,9387.591953186013,9.387591953186012,11246.388337029208,11.246388337029208,0,0,0,0,2,0,3,0,0,0,TNC,BLUE DOLPHIN INN,EASTHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.0427234071278303,Low
MA4086020,13989.663849868675,13.989663849868675,49286.24408012252,49.28624408012252,365.9325714327469,0.3659325714327468,5765.467588356802,5.765467588356802,7712.498286030887,7.712498286030887,2,0,2,0,2,0,3,3,0,0,TNC,ARNOLDS RESTAURANT,EASTHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.05864681409037198,Low
MA4086021,16615.36177724846,16.615361777248463,50480.53943815247,50.48053943815247,2646.585278949237,2.646585278949237,8698.341953792806,8.698341953792806,10609.254590755358,10.609254590755356,0,0,1,0,2,0,2,0,0,0,TNC,MIDWAY MOTEL,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.04471213066611389,Low
MA4086022,14900.703413507108,14.900703413507108,49380.32202743624,49.38032202743624,1147.647339209806,1.147647339209806,7094.65467307409,7.09465467307409,8869.269845314924,8.869269845314925,0,0,2,0,2,0,3,3,0,0,TNC,OAK GROVE COTTAGES,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.054430585911682566,Low
MA4086023,10141.441912295844,10.141441912295845,48364.15025435121,48.36415025435121,4091.782828273451,4.091782828273451,1526.1138769730635,1.5261138769730636,4057.850979343943,4.057850979343942,0,0,0,0,3,3,3,3,0,0,TNC,SHORE GARDEN WATER FRONT CONDO.  ASSN.,EASTHAM,3,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.10561813015830551,Low
MA4086027,14599.040290289282,14.599040290289285,49349.50633209151,49.34950633209151,735.4466115166531,0.7354466115166531,6663.628691934758,6.663628691934758,8489.060626655773,8.489060626655773,1,0,2,0,2,0,3,3,0,0,TNC,GIFT BARN INC.,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.0556241615799754,Low
MA4086030,10453.82867359248,10.45382867359248,48653.72607029333,48.65372607029333,4105.653992261328,4.105653992261328,1800.6332347362886,1.8006332347362886,4416.231821673257,4.416231821673257,0,0,0,0,3,3,3,3,0,0,TNC,EAGLE WING MOTEL,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.10040722277407829,Low
MA4086033,16355.650315636369,16.355650315636368,50327.73878014652,50.32773878014652,2375.3459133423867,2.375345913342387,8428.166187041928,8.428166187041928,10338.664063706,10.338664063705998,0,0,2,0,2,0,2,0,0,0,TNC,POITS LIGHTHOUSE MINI GOLF,EASTHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.04588256932542923,Low
MA4086034,14741.938852613404,14.741938852613403,49331.36792974728,49.33136792974728,975.0520638995612,0.9750520638995612,6900.025797880155,6.900025797880154,8684.35661374103,8.68435661374103,1,0,2,0,2,0,3,3,0,0,TNC,FAIRWAY PIZZERIA/HOLE IN ONE,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.05523361930839946,Low
MA4086035,13639.88987815365,13.63988987815365,49584.3565917804,49.5843565917804,1104.0718237839983,1.1040718237839984,4983.47040195232,4.98347040195232,7200.2318815504605,7.200231881550461,0,0,2,0,2,0,3,3,0,0,TNC,THE LOBSTER SHANTY,EASTHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.06016549180777564,Low
MA4086036,15014.18576898676,15.01418576898676,49588.288929406765,49.588288929406765,1055.6458305297024,1.0556458305297023,7071.497335191525,7.071497335191525,8923.636274934246,8.923636274934246,0,0,2,0,2,0,3,3,0,0,TNC,VILLAGE GREEN SHOPPING CENTER,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.053017739895466244,Low
MA4086038,17003.091768039983,17.003091768039983,50556.43046118041,50.55643046118041,3153.6209223059177,3.153620922305917,9207.289299519449,9.207289299519449,11072.393816648311,11.072393816648312,0,0,0,0,2,0,3,0,0,0,TNC,ATLANTIC BREEZE INN AND COTTAGES,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.04335243222566634,Low
MA4086039,15455.29799456319,15.45529799456319,49966.67606317996,49.96667606317996,1343.3641727363408,1.3433641727363408,7397.149385602792,7.397149385602792,9331.760273144955,9.331760273144956,0,0,2,0,2,0,3,3,0,0,TNC,WILLYS WORLD WELLNESS AND CONFERENCE CTR,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.04998188596263968,Low
MA4086040,14698.060765953313,14.698060765953311,49484.42453495506,49.48442453495506,692.5957712403796,0.6925957712403796,6685.224253595012,6.685224253595012,8557.527949585417,8.557527949585417,1,0,2,0,2,0,3,3,0,0,TNC,MAIN STREET MERCANTILE CONDO II,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.05454995799823735,Low
MA4086041,14315.35977222831,14.31535977222831,51279.71639535861,51.27971639535861,2018.3481652267908,2.018348165226791,5711.641742864507,5.711641742864507,8409.522751409197,8.409522751409197,0,0,2,0,2,0,3,3,0,0,TNC,CCNS DOANE ROCK PICNIC AREA,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.05135193091976127,Low
MA4086042,9607.226571407804,9.607226571407804,46796.78716099182,46.79678716099182,3146.9405376248715,3.146940537624872,1471.6205355819484,1.4716205355819485,2995.1136699490094,2.995113669949009,0,0,0,1,2,3,3,3,0,0,TNC,WHALE WALK INN,EASTHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.12142402112835071,Low
MA4086043,15054.7012687413,15.0547012687413,49610.04324304268,49.61004324304268,1093.0719635643736,1.0930719635643735,7112.959833203735,7.112959833203735,8966.720803112104,8.966720803112105,0,0,2,0,2,0,3,3,0,0,TNC,TOWN CENTER SHOPPING PLAZA,EASTHAM,3,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.052784814068546404,Low
MA4086044,14759.73416714504,14.75973416714504,49209.29849577664,49.20929849577664,1175.5859772966633,1.1755859772966633,7044.2220018805865,7.044222001880587,8762.837574308714,8.762837574308714,0,0,2,0,2,0,3,3,0,0,NTNC,CAPEABILITIES,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.05584041820868797,Low
MA4086045,14586.067565413236,14.586067565413238,49283.75348925571,49.28375348925571,814.5493888509789,0.8145493888509788,6707.899192667164,6.707899192667164,8502.246504139595,8.502246504139595,1,0,2,0,2,0,3,3,0,0,TNC,SEATOLLER,EASTHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.05604272937244585,Low
MA4086046,15874.325204060096,15.874325204060096,50121.73614285724,50.12173614285724,1840.6223412643133,1.8406223412643137,7894.420155480483,7.894420155480483,9807.067697479466,9.807067697479466,0,0,2,0,2,0,3,3,0,0,TNC,CAPTAINS QUARTERS MOTEL AND CONF. CTR.,EASTHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.04812282202518585,Low
MA4086047,12905.80794678016,12.90580794678016,49175.47121145047,49.175471211450464,1724.18228162556,1.72418228162556,4260.9941339884745,4.260994133988475,6468.804294282786,6.468804294282786,0,0,2,0,2,0,3,3,0,0,TNC,GIBSON COTTAGES,EASTHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.0669361035542658,Low
MA4086048,12732.933811364555,12.732933811364555,47468.16188291381,47.46816188291381,1099.6862137933615,1.0996862137933614,5636.365644773065,5.636365644773065,6934.455898921489,6.934455898921489,0,0,2,0,2,0,3,3,0,0,TNC,SEAMAN COTTAGES LLC,EASTHAM,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.07561128994510752,Low
MA4086053,10835.03063430169,10.83503063430169,48763.99420065913,48.76399420065913,3750.2251667614814,3.7502251667614814,2179.796086148885,2.1797960861488845,4727.724587416882,4.727724587416882,0,0,0,0,3,2,3,3,0,0,TNC,STARFISH CONDOMINIUM TRUST,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.09454157252763591,Low
MA4086054,12767.467118653884,12.767467118653885,49348.6989762517,49.3486989762517,1964.1968712653525,1.9641968712653524,4108.726980085445,4.108726980085445,6416.755902951819,6.416755902951818,0,0,2,0,2,0,3,3,0,0,TNC,EASTHAM SUPERETTE,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.06717902548326476,Low
MA4086055,15964.761902211252,15.964761902211253,50145.343560405694,50.14534356040569,1956.0256913260007,1.9560256913260008,8009.81452321693,8.00981452321693,9913.530828323572,9.913530828323571,0,0,2,0,2,0,2,3,0,0,TNC,NAUSET MARKET,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.04776482444729114,Low
MA4086090,13699.809634587367,13.699809634587368,49486.86049640392,49.48686049640392,972.6099784430656,0.9726099784430656,5091.588897513185,5.091588897513184,7244.480601857336,7.244480601857337,1,0,2,0,2,0,3,3,0,0,TNC,INN AT THE OAKS,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.060169303290695114,Low
MA4086092,9754.539364652008,9.754539364652008,46965.97690995084,46.96597690995084,3239.7816732742363,3.239781673274236,1543.208988576589,1.543208988576589,3101.954388166549,3.101954388166549,0,0,0,0,3,3,3,3,0,0,TNC,HOSTELLING INTERNATIONAL EASTHAM,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.1277123413442892,Low
MA4086093,13431.05150632743,13.43105150632743,49589.68796231814,49.58968796231814,1332.298531855948,1.332298531855948,4770.449458071555,4.770449458071554,7035.32880878877,7.03532880878877,0,0,2,0,2,0,3,3,0,0,TNC,SALT POND COTTAGES,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.0615013069420842,Low
MA4086094,12930.487009793893,12.930487009793891,49097.08869850479,49.09708869850479,1749.924064962671,1.749924064962671,4298.453448663712,4.298453448663712,6442.109698388035,6.442109698388035,0,0,2,0,2,0,3,3,0,0,TNC,EASTHAM PUBLIC LIBRARY,EASTHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.06759225047045864,Low
MA4088004,3066.4412093434003,3.0664412093434,37981.87463384919,37.98187463384919,2346.980573189825,2.3469805731898257,1350.2642119954396,1.3502642119954396,608.3312160040919,0.6083312160040919,0,1,2,11,5,20,13,48,0,0,TNC,SIMPSON SPRING CO. (SOURCE),EASTON,3,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.4160646926852943,Moderate
MA4088007,5048.814049255507,5.0488140492555065,34526.98599144235,34.52698599144235,3025.137375676764,3.025137375676764,2907.965347960984,2.9079653479609835,1730.546237782464,1.730546237782464,0,0,0,2,3,7,9,42,0,0,TNC,BROWN BILLONE CLUB,EASTON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2881391559852719,Moderate
MA4089003,3450.0137845857703,3.4500137845857703,30377.28806057256,30.37728806057256,2746.527701437022,2.746527701437022,2247.54067099388,2.2475406709938803,1572.8693801823106,1.5728693801823106,0,0,2,1,2,1,3,5,0,0,TNC,"CHAPPAQUIDDICK BEACH CLUB, INC.",EDGARTOWN,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2583398958050402,Moderate
MA4095001,760.5414330864164,0.7605414330864164,49420.23227904175,49.42023227904176,3863.5295549288094,3.863529554928809,5732.947843499859,5.73294784349986,2704.086354165693,2.704086354165693,0,0,0,1,1,15,8,36,0,0,TNC,EAST END SPORTSMENS CLUB,FALL RIVER,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.4395456372852526,Moderate
MA4096004,4229.59141077902,4.229591410779021,5138.89648068442,5.138896480684419,3136.980185737365,3.136980185737365,3870.413198032988,3.870413198032987,3067.903121939636,3.067903121939636,0,0,0,0,1,3,3,10,0,0,TNC,CAPE COD COUNTRY CLUB,FALMOUTH,5,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2381925537659056,Low
MA4096008,4373.134532350108,4.373134532350108,5285.511544296274,5.285511544296274,3210.324431683917,3.210324431683917,4106.769016931183,4.106769016931183,3131.199218968868,3.1311992189688675,0,0,0,0,1,3,3,10,0,0,TNC,FALMOUTH PLAYHOUSE,FALMOUTH,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.24100417624443976,Low
MA4102002,1594.9386683337427,1.5949386683337428,34740.55445000533,34.74055445000533,3704.542892188173,3.704542892188173,4605.965913141215,4.605965913141215,3570.024288703044,3.570024288703044,0,0,0,0,1,3,8,14,1,0,GW,WELL # 1,FREETOWN,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.47012107441367135,Moderate
MA4102004,4635.98026951572,4.63598026951572,46300.8503370029,46.3008503370029,993.5310484150116,0.9935310484150116,7301.108848725252,7.301108848725252,789.1955615849898,0.7891955615849898,1,2,3,3,5,5,12,28,0,0,TNC,ASSONET INN INC,FREETOWN,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.5262492679487805,High
MA4102008,5882.2695828194455,5.882269582819445,40675.58469130487,40.67558469130486,3998.7134411983466,3.998713441198346,4086.078070808942,4.0860780708089415,3410.19488621571,3.41019488621571,0,0,0,0,2,4,14,30,0,0,NTNC,FREETOWN ELEMENTARY SCHOOL,FREETOWN,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.22157716772622824,Low
MA4102010,2328.818234220513,2.3288182342205133,48338.80493277631,48.33880493277631,1324.2952405951248,1.324295240595125,5032.648409220848,5.032648409220848,2097.6286338471627,2.0976286338471626,0,0,2,2,7,5,11,36,0,0,TNC,"CAMP WELCH, THOMAS CHEW MEMORIAL",FREETOWN,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.45462703395149945,Moderate
MA4102015,1931.8041844913475,1.931804184491348,37357.19088435531,37.35719088435531,787.127024107245,0.787127024107245,2433.714989070857,2.4337149890708574,94.82764224882372,0.0948276422488237,1,1,1,3,1,4,11,15,0,0,NTNC,STILLWATER FASTENERS,FREETOWN,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.3415339591280495,Moderate
MA4102029,4933.1515444917,4.933151544491699,45924.21481843114,45.92421481843114,1377.6470278727977,1.3776470278727977,6894.23102320132,6.89423102320132,821.9829569748812,0.8219829569748812,0,2,3,3,5,5,12,28,0,0,TNC,VILLAGE STORE,FREETOWN,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.5038947777902133,High
MA4102034,4367.267393731807,4.367267393731807,45432.59430736548,45.43259430736548,1363.728100388826,1.3637281003888255,6190.634420895817,6.190634420895817,1364.1903228360625,1.3641903228360623,0,0,4,2,6,3,12,32,0,0,TNC,FORGE POND CAMPGROUND INC,FREETOWN,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.4674018441106785,Moderate
MA4102036,5766.705438416205,5.766705438416205,43626.56548273408,43.62656548273409,2297.0618864113085,2.2970618864113086,5167.589982572515,5.1675899825725145,3348.350048071557,3.3483500480715565,0,0,1,0,3,4,13,31,0,0,TNC,DCR FREETOWN STATE FOREST,FREETOWN,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2641888891438583,Moderate
MA4104003,2827.54007607732,2.82754007607732,43477.773163344544,43.477773163344544,3187.239949946348,3.187239949946348,3346.199397500776,3.346199397500776,18848.86615155912,18.848866151559115,0,0,0,0,1,0,2,0,0,0,TNC,AQUINNAH RESTAURANT,AQUINNAH,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.010593184358904764,Low
MA4109000,1049.649047664597,1.049649047664597,43383.90823438401,43.383908234384016,658.2758344818885,0.6582758344818885,13419.957364011709,13.419957364011708,18733.53960326197,18.73353960326197,1,0,1,0,1,0,1,0,1,0,GW,WELLFIELD #1,GOSNOLD,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.12590232290753003,Low
MA4131001,7436.771204452695,7.436771204452695,43571.14692345548,43.57114692345547,1598.1185804663808,1.598118580466381,5879.367296677977,5.879367296677977,4176.018940525123,4.176018940525123,0,0,1,0,2,5,14,51,0,0,TNC,DCR WOMPATUCK ST. PK.  MT. BLUE SPRING,HINGHAM,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.21419954116829665,Low
MA4145001,3475.611550461605,3.475611550461605,35167.172220898414,35.167172220898415,3988.260153893752,3.988260153893752,4780.438530069741,4.780438530069741,1739.3484897048158,1.739348489704816,0,0,0,2,2,15,10,32,0,0,NTNC,SACRED HEART HIGH SCHOOL,KINGSTON,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.41637046939800826,Moderate
MA4145002,4293.96325718995,4.29396325718995,35666.52764010152,35.66652764010152,3155.0353835227043,3.155035383522704,4285.60821900586,4.28560821900586,1313.1232612837175,1.3131232612837176,0,0,0,6,2,18,11,32,0,0,TNC,CAMP MISHANNOCK,KINGSTON,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.4110439516612237,Moderate
MA4145003,4090.215459440085,4.090215459440085,35257.74401100331,35.25774401100331,3407.046388879965,3.407046388879965,4597.364228280816,4.597364228280816,1162.4167052727832,1.1624167052727832,0,0,0,5,2,18,11,32,0,0,NTNC,SACRED HEART ELEMENTARY SCHOOL,KINGSTON,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.4375001982068981,Moderate
MA4145006,3889.818551762504,3.8898185517625024,35028.71065516596,35.02871065516596,3647.074165966838,3.647074165966838,4797.467576801891,4.797467576801891,1239.8159813055436,1.2398159813055436,0,0,0,4,2,18,11,32,1,0,GW,WELL 2,KINGSTON,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.6464857768199934,High
MA4145007,3792.2300807268994,3.7922300807268994,35191.53149501537,35.19153149501537,3688.8466091085215,3.6888466091085217,4856.937421755841,4.85693742175584,1423.6519516544945,1.4236519516544943,0,0,0,2,2,18,11,32,0,0,NTNC,SACRED HEART EARLY CHILDHOOD CENTER,KINGSTON,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.4429307882979081,Moderate
MA4146004,5531.021675567277,5.531021675567278,34106.78791991874,34.10678791991874,7543.942984236121,7.543942984236121,7564.280392467458,7.564280392467458,5416.00330743651,5.41600330743651,0,0,0,0,0,0,4,12,1,0,GW,WELL  2,LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.40257044167431233,Moderate
MA4146006,3854.1888160649287,3.8541888160649287,38541.16026257016,38.54116026257016,5344.430463126507,5.344430463126507,3092.573551899597,3.092573551899597,4572.429872026654,4.572429872026654,0,0,0,0,0,1,8,17,1,0,GW,WELL # 3,LAKEVILLE,4,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.29755062720948633,Moderate
MA4146008,2529.1038911344103,2.5291038911344104,39470.398147406086,39.47039814740609,1238.618496104414,1.238618496104414,2408.400173157609,2.408400173157609,1256.7167792425296,1.2567167792425296,0,0,1,6,1,6,7,25,0,0,TNC,DEWEYS RESTAURANT,LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2885752289709732,Moderate
MA4146011,3602.487730126388,3.602487730126388,40153.11454483209,40.15311454483209,869.0830692772404,0.8690830692772404,3542.422369095741,3.542422369095741,757.3095531626226,0.7573095531626226,1,2,1,5,1,6,8,30,0,0,TNC,LAKEVILLE GOLF CLUB,LAKEVILLE,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.32892935021490105,Moderate
MA4146012,2886.486510769208,2.886486510769208,39399.30428157166,39.39930428157166,1254.1920636517077,1.2541920636517077,2761.366938595264,2.761366938595264,1267.3586876456452,1.2673586876456453,0,0,1,6,1,6,7,25,0,0,TNC,ROYAL PIZZA (BT REALTY TRUST),LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2939354375194264,Moderate
MA4146016,3057.397903292181,3.057397903292181,39091.76691713602,39.09176691713602,3166.587767812008,3.166587767812008,161.27222081097094,0.1612722208109709,2324.330620769658,2.3243306207696577,0,0,0,1,2,3,9,19,0,0,NTNC,FREETOWN/LAKEVILLE REGIONAL SCHOOL DIST.,LAKEVILLE,2,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.1855175175219535,Low
MA4146017,4131.864075714114,4.131864075714113,42781.147074207984,42.78114707420799,2204.19514281124,2.20419514281124,4694.932738504561,4.694932738504561,1921.701752707749,1.921701752707749,0,0,1,2,1,19,11,38,0,0,TNC,POQUOY BROOK GOLF COURSE,LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.3786763197566779,Moderate
MA4146018,6391.742860947764,6.391742860947764,38520.63445563165,38.52063445563165,4334.361830406086,4.334361830406086,6140.964324372953,6.140964324372954,4109.854674038073,4.109854674038074,0,0,0,0,1,3,8,26,0,0,TNC,ST. MARTHA AND MARY CHURCH,LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2324880689984404,Low
MA4146020,5995.8377096471095,5.99583770964711,38903.06512184301,38.90306512184301,4412.53150807069,4.41253150807069,5769.65378761301,5.769653787613009,4117.902013588065,4.117902013588065,0,0,0,0,1,2,8,29,0,0,TNC,B9 CLUB INC.,LAKEVILLE,3,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.22383820701883156,Low
MA4146022,4922.141575637636,4.922141575637635,39029.22151940887,39.02922151940887,2597.187390828244,2.5971873908282443,4783.035707917973,4.783035707917973,2449.3383169967924,2.4493383169967924,0,0,1,2,1,6,7,27,0,0,TNC,CHURCH OF NAZARENE,LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.28345043485585397,Moderate
MA4146028,1850.4081040173928,1.8504081040173928,37261.709659460685,37.261709659460685,3524.3727736375,3.5243727736375,2435.242600851278,2.435242600851278,2851.288423639628,2.851288423639628,0,0,0,1,1,2,9,17,0,0,TNC,J AND J SEAFOOD,LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.23228424031638983,Low
MA4146029,4235.1651274018295,4.23516512740183,38448.56385526439,38.44856385526439,2498.675791649135,2.498675791649135,4055.4807052533497,4.05548070525335,2352.6593210420883,2.3526593210420885,0,0,1,3,1,6,7,24,0,0,NTNC,MULLEIN HILL CHRISTIAN ACADEMY,LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2747585275765588,Moderate
MA4146031,4395.026687929992,4.395026687929992,40661.75467586264,40.66175467586264,1440.196012314782,1.440196012314782,4360.884220110435,4.360884220110435,1044.7971290035728,1.044797129003573,0,0,1,2,1,6,8,36,0,0,TNC,ORCHID OF HAWAII,LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.33382328379408066,Moderate
MA4146033,2465.8222624621403,2.46582226246214,42464.375962720944,42.46437596272094,2000.1043642570344,2.000104364257034,3990.079135523832,3.990079135523832,5568.829016411505,5.568829016411505,0,0,2,0,5,0,10,35,0,0,TNC,GYM HUTT GYMNASTICS SCHOOL,LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2083109899077563,Low
MA4146035,3484.8831715756096,3.4848831715756097,42627.56592712531,42.62756592712531,2140.6725508670143,2.140672550867014,3665.339137194674,3.665339137194674,2136.733718732942,2.136733718732942,0,0,1,5,1,16,12,37,0,0,TNC,BUPPAS PLACE,LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.32694208247193,Moderate
MA4146036,6537.3838822645575,6.537383882264558,38636.656569688144,38.63665656968814,4189.9194257808185,4.189919425780818,6241.116705456494,6.241116705456494,3960.396888182902,3.9603968881829017,0,0,0,0,1,3,8,27,0,0,NTNC,LAKESIDE LANDING INC.,LAKEVILLE,1,,,,,,,,,,,False,,0,0.0,0.0,0,0,0,0,0.2381149673451664,Low
