PWSID,PWSName,SamplePointID,CollectionDate,pfas6_sum_ppt,pfas6_n_detected,pfas6_n_analytes,exceeds_ma_mmcl
MA3048000,BURLINGTON WATER DEPT,EP001,4/17/2024,10.5,0,6,False
MA3048000,BURLINGTON WATER DEPT,EP001,7/11/2024,10.5,0,6,False
MA3049000,CAMBRIDGE WATER DEPARTMENT,00950,12/5/2023,13.3,1,6,False
MA3049000,CAMBRIDGE WATER DEPARTMENT,00950,3/6/2024,10.5,0,6,False
MA3049000,CAMBRIDGE WATER DEPARTMENT,00950,6/12/2024,10.5,0,6,False
MA3049000,CAMBRIDGE WATER DEPARTMENT,00950,9/13/2023,10.5,0,6,False
MA3056000,CHELMSFORD WATER DISTRICT,10001,10/12/2023,22.6,2,6,True
MA3056000,CHELMSFORD WATER DISTRICT,10001,4/9/2024,10.5,0,6,False
MA3056000,CHELMSFORD WATER DISTRICT,10071,10/8/2024,19.6,2,6,False
MA3056000,CHELMSFORD WATER DISTRICT,10071,5/14/2024,19.7,2,6,False
MA3056000,CHELMSFORD WATER DISTRICT,11949,10/12/2023,15.600000000000001,1,6,False
MA3056000,CHELMSFORD WATER DISTRICT,11949,4/9/2024,15.2,1,6,False
MA3056000,CHELMSFORD WATER DISTRICT,1305,12/27/2023,19.5,2,6,False
MA3056000,CHELMSFORD WATER DISTRICT,1305,4/9/2024,18.2,2,6,False
MA3056002,NORTH CHELMSFORD WATER DIST,WTP3,2/5/2024,10.5,0,6,False
MA3056002,NORTH CHELMSFORD WATER DIST,WTP3,8/1/2024,10.5,0,6,False
MA3057000,CHELSEA WATER DEPT. (MWRA),EP001,1/12/2023,10.5,0,6,False
MA3057000,CHELSEA WATER DEPT. (MWRA),EP001,10/16/2023,10.5,0,6,False
MA3057000,CHELSEA WATER DEPT. (MWRA),EP001,4/11/2023,10.5,0,6,False
MA3057000,CHELSEA WATER DEPT. (MWRA),EP001,7/10/2023,10.5,0,6,False
MA3067000,"CONCORD WATER DEPT, MA",10517,3/25/2024,10.5,0,6,False
MA3067000,"CONCORD WATER DEPT, MA",10517,8/12/2024,10.5,0,6,False
MA3067000,"CONCORD WATER DEPT, MA",10518,7/17/2024,12.7,1,6,False
MA3067000,"CONCORD WATER DEPT, MA",10519,2/12/2024,14.399999999999999,1,6,False
MA3067000,"CONCORD WATER DEPT, MA",10519,8/19/2024,14.5,1,6,False
MA3067000,"CONCORD WATER DEPT, MA",10522,2/12/2024,10.5,0,6,False
MA3067000,"CONCORD WATER DEPT, MA",10522,8/12/2024,10.5,0,6,False
MA3067000,"CONCORD WATER DEPT, MA",10527,4/11/2024,10.5,0,6,False
MA3067000,"CONCORD WATER DEPT, MA",10527,8/12/2024,12.7,1,6,False
MA3067000,"CONCORD WATER DEPT, MA",DWTP,2/8/2024,10.5,0,6,False
MA3067000,"CONCORD WATER DEPT, MA",DWTP,8/12/2024,10.5,0,6,False
MA3071000,DANVERS WATER DEPT.,10208,12/18/2023,13.7,1,6,False
MA3071000,DANVERS WATER DEPT.,16832,1/10/2024,10.5,0,6,False
MA3071000,DANVERS WATER DEPT.,16832,11/28/2023,10.5,0,6,False
MA3071000,DANVERS WATER DEPT.,16832,5/16/2024,10.5,0,6,False
MA3071000,DANVERS WATER DEPT.,16832,7/12/2023,10.5,0,6,False
MA3073000,DEDHAM WESTWOOD WATER DIST.,00030,1/13/2025,10.5,0,6,False
MA3073000,DEDHAM WESTWOOD WATER DIST.,00030,10/16/2025,10.5,0,6,False
MA3073000,DEDHAM WESTWOOD WATER DIST.,00030,4/7/2025,10.5,0,6,False
MA3073000,DEDHAM WESTWOOD WATER DIST.,00030,7/15/2025,10.5,0,6,False
MA3073000,DEDHAM WESTWOOD WATER DIST.,10008,1/13/2025,18.0,2,6,False
MA3073000,DEDHAM WESTWOOD WATER DIST.,10008,7/15/2025,17.6,2,6,False
MA3073000,DEDHAM WESTWOOD WATER DIST.,10009,1/13/2025,16.6,2,6,False
MA3073000,DEDHAM WESTWOOD WATER DIST.,10009,7/15/2025,13.2,1,6,False
MA3079000,DRACUT WATER SUPPLY DISTRICT,10030,2/5/2025,13.2,1,6,False
MA3079000,DRACUT WATER SUPPLY DISTRICT,10030,8/7/2024,14.600000000000001,1,6,False
MA3079000,DRACUT WATER SUPPLY DISTRICT,10040,2/5/2025,13.2,1,6,False
MA3079000,DRACUT WATER SUPPLY DISTRICT,10040,8/7/2024,10.5,0,6,False
MA3079000,DRACUT WATER SUPPLY DISTRICT,EP001,11/5/2024,10.5,0,6,False
MA3079000,DRACUT WATER SUPPLY DISTRICT,EP001,2/5/2025,10.5,0,6,False
MA3079000,DRACUT WATER SUPPLY DISTRICT,EP001,5/6/2025,10.5,0,6,False
MA3079000,DRACUT WATER SUPPLY DISTRICT,EP001,8/7/2024,10.5,0,6,False
MA3079001,KENWOOD WATER DISTRICT,10000,1/14/2025,10.5,0,6,False
MA3079001,KENWOOD WATER DISTRICT,10000,11/3/2025,13.8,1,6,False
MA3079001,KENWOOD WATER DISTRICT,10000,4/8/2025,10.5,0,6,False
MA3079001,KENWOOD WATER DISTRICT,10000,7/16/2025,14.8,1,6,False
MA3079001,KENWOOD WATER DISTRICT,10001,1/14/2025,10.5,0,6,False
MA3079001,KENWOOD WATER DISTRICT,10001,10/7/2025,10.5,0,6,False
MA3079001,KENWOOD WATER DISTRICT,10001,4/8/2025,10.5,0,6,False
MA3079001,KENWOOD WATER DISTRICT,10001,7/16/2025,12.7,1,6,False
MA3093000,EVERETT WATER DEPT. (MWRA),EP001,1/15/2025,10.5,0,6,False
MA3093000,EVERETT WATER DEPT. (MWRA),EP001,10/7/2025,10.5,0,6,False
MA3093000,EVERETT WATER DEPT. (MWRA),EP001,4/9/2025,10.5,0,6,False
MA3093000,EVERETT WATER DEPT. (MWRA),EP001,7/8/2025,10.5,0,6,False
MA3100000,FRAMINGHAM WATER DEPT. (MWRA),EP001,1/11/2023,10.5,0,6,False
MA3100000,FRAMINGHAM WATER DEPT. (MWRA),EP001,10/17/2023,10.5,0,6,False
MA3100000,FRAMINGHAM WATER DEPT. (MWRA),EP001,4/19/2023,10.5,0,6,False
MA3100000,FRAMINGHAM WATER DEPT. (MWRA),EP001,7/11/2023,10.5,0,6,False
MA3105000,GEORGETOWN WATER DEPARTMENT,10015,1/14/2025,10.5,0,6,False
MA3105000,GEORGETOWN WATER DEPARTMENT,10015,7/15/2025,10.5,0,6,False
MA3107000,GLOUCESTER PUBLIC UTILITY DIVISION,10229,12/5/2023,10.5,0,6,False
MA3107000,GLOUCESTER PUBLIC UTILITY DIVISION,10229,6/25/2024,10.5,0,6,False
MA3107000,GLOUCESTER PUBLIC UTILITY DIVISION,10229,9/26/2023,10.5,0,6,False
MA3107000,GLOUCESTER PUBLIC UTILITY DIVISION,10229,9/9/2024,10.5,0,6,False
MA3107000,GLOUCESTER PUBLIC UTILITY DIVISION,18525,3/12/2024,10.5,0,6,False
MA3107000,GLOUCESTER PUBLIC UTILITY DIVISION,18525,3/8/2023,10.5,0,6,False
MA3107000,GLOUCESTER PUBLIC UTILITY DIVISION,18525,6/11/2024,10.5,0,6,False
MA3107000,GLOUCESTER PUBLIC UTILITY DIVISION,18525,6/21/2023,10.5,0,6,False
MA3116000,GROVELAND WATER DEPARTMENT,10001,10/7/2024,14.600000000000001,1,6,False
MA3116000,GROVELAND WATER DEPARTMENT,10001,4/16/2024,14.8,1,6,False
MA3116000,GROVELAND WATER DEPARTMENT,10005,10/7/2024,13.100000000000001,1,6,False
MA3116000,GROVELAND WATER DEPARTMENT,10005,4/16/2024,10.5,0,6,False
MA3119000,HAMILTON WATER DEPT,10003,10/2/2023,28.799999999999997,2,6,True
MA3119000,HAMILTON WATER DEPT,10003,5/15/2023,5.0,0,3,False
MA3119000,HAMILTON WATER DEPT,10003,7/10/2023,17.7,2,3,False
MA3119000,HAMILTON WATER DEPT,10020,10/2/2023,12.5,1,6,False
MA3119000,HAMILTON WATER DEPT,10020,5/15/2023,10.5,0,6,False
MA3128000,HAVERHILL WATER DEPT,19387,1/23/2023,10.5,0,6,False
MA3128000,HAVERHILL WATER DEPT,19387,10/10/2023,10.5,0,6,False
MA3128000,HAVERHILL WATER DEPT,19387,4/3/2023,10.5,0,6,False
MA3128000,HAVERHILL WATER DEPT,19387,7/11/2023,10.5,0,6,False
MA3144000,IPSWICH DPU  WATER DEPT,1401,10/17/2024,10.5,0,6,False
MA3144000,IPSWICH DPU  WATER DEPT,1401,11/6/2023,10.5,0,6,False
MA3144000,IPSWICH DPU  WATER DEPT,1401,2/6/2024,10.5,0,6,False
MA3144000,IPSWICH DPU  WATER DEPT,1401,8/5/2024,10.5,0,6,False
MA3144000,IPSWICH DPU  WATER DEPT,1402,11/6/2023,10.5,0,6,False
MA3144000,IPSWICH DPU  WATER DEPT,1402,6/25/2024,10.5,0,6,False
MA3144000,IPSWICH DPU  WATER DEPT,1403,11/6/2023,10.5,0,6,False
MA3144000,IPSWICH DPU  WATER DEPT,1403,6/25/2024,14.0,1,6,False
MA3144000,IPSWICH DPU  WATER DEPT,1404,4/9/2024,19.1,2,6,False
MA3144000,IPSWICH DPU  WATER DEPT,1404,6/25/2024,15.8,2,6,False
MA3144000,IPSWICH DPU  WATER DEPT,20434,11/6/2023,10.5,0,6,False
MA3144000,IPSWICH DPU  WATER DEPT,20434,6/25/2024,10.5,0,6,False
MA3149000,LAWRENCE WATER WORKS,10500,10/7/2024,10.5,0,6,False
MA3149000,LAWRENCE WATER WORKS,10500,11/15/2023,10.5,0,6,False
MA3149000,LAWRENCE WATER WORKS,10500,4/29/2024,10.5,0,6,False
MA3149000,LAWRENCE WATER WORKS,10500,8/9/2023,10.5,0,6,False
MA3155000,LEXINGTON WATER DEPT.    (MWRA),EP001,1/9/2023,10.5,0,6,False
MA3155000,LEXINGTON WATER DEPT.    (MWRA),EP001,10/18/2023,10.5,0,6,False
MA3155000,LEXINGTON WATER DEPT.    (MWRA),EP001,4/10/2023,10.5,0,6,False
MA3155000,LEXINGTON WATER DEPT.    (MWRA),EP001,7/12/2023,10.5,0,6,False
MA3157000,LINCOLN WATER DEPT,10530,2/11/2025,10.5,0,6,False
MA3157000,LINCOLN WATER DEPT,10530,5/5/2025,10.5,0,6,False
MA3157000,LINCOLN WATER DEPT,10530,8/12/2025,10.5,0,6,False
MA3157000,LINCOLN WATER DEPT,10531,11/4/2025,16.0,2,6,False
MA3157000,LINCOLN WATER DEPT,10531,2/11/2025,17.3,3,6,False
MA3157000,LINCOLN WATER DEPT,10531,5/5/2025,17.1,2,6,False
MA3157000,LINCOLN WATER DEPT,10531,8/12/2025,18.3,2,6,False
MA3160000,LOWELL REGIONAL WATER UTILITY,1414,12/13/2023,10.5,0,6,False
MA3160000,LOWELL REGIONAL WATER UTILITY,1414,3/22/2023,10.5,0,6,False
MA3160000,LOWELL REGIONAL WATER UTILITY,1414,6/21/2023,10.5,0,6,False
MA3160000,LOWELL REGIONAL WATER UTILITY,1414,9/18/2023,13.1,1,6,False
MA3163000,LYNN WATER AND SEWER COMM,11951,11/1/2023,13.2,1,6,False
MA3163000,LYNN WATER AND SEWER COMM,11951,2/8/2023,10.5,0,6,False
MA3163000,LYNN WATER AND SEWER COMM,11951,5/3/2023,10.5,0,6,False
MA3163000,LYNN WATER AND SEWER COMM,11951,8/2/2023,12.8,1,6,False
MA3164000,LYNNFIELD CENTER WATER DISTRICT,10272,1/9/2024,10.5,0,6,False
MA3164000,LYNNFIELD CENTER WATER DISTRICT,10272,11/7/2023,10.5,0,6,False
MA3164000,LYNNFIELD CENTER WATER DISTRICT,10275,11/7/2023,14.600000000000001,1,6,False
MA3164000,LYNNFIELD CENTER WATER DISTRICT,10275,5/2/2023,13.600000000000001,1,6,False
MA3164000,LYNNFIELD CENTER WATER DISTRICT,ST3,11/7/2023,10.5,0,6,False
MA3164000,LYNNFIELD CENTER WATER DISTRICT,ST3,5/2/2023,10.5,0,6,False
MA3164001,LYNNFIELD WATER DIST. (MWRA),EP001,3/4/2025,10.5,0,6,False
MA3164001,LYNNFIELD WATER DIST. (MWRA),EP001,6/17/2025,10.5,0,6,False
MA3164001,LYNNFIELD WATER DIST. (MWRA),EP001,9/10/2025,10.5,0,6,False
MA3165000,MALDEN WATER DIVISION (MWRA),EP001,1/15/2025,10.5,0,6,False
MA3165000,MALDEN WATER DIVISION (MWRA),EP001,10/7/2025,10.5,0,6,False
MA3165000,MALDEN WATER DIVISION (MWRA),EP001,4/9/2025,10.5,0,6,False
MA3165000,MALDEN WATER DIVISION (MWRA),EP001,7/8/2025,10.5,0,6,False
MA3166000,MANCHESTER BY THE SEA DPW,10001,2/11/2025,20.200000000000003,2,6,True
MA3166000,MANCHESTER BY THE SEA DPW,10001,8/13/2025,25.8,3,6,True
MA3166000,MANCHESTER BY THE SEA DPW,10004,2/11/2025,12.8,1,6,False
MA3166000,MANCHESTER BY THE SEA DPW,10004,5/6/2025,13.1,1,6,False
MA3166000,MANCHESTER BY THE SEA DPW,10004,8/13/2025,13.399999999999999,1,6,False
MA3168000,MARBLEHEAD WATER DEPT. (MWRA),EP001,1/13/2025,10.5,0,6,False
MA3168000,MARBLEHEAD WATER DEPT. (MWRA),EP001,10/6/2025,10.5,0,6,False
MA3168000,MARBLEHEAD WATER DEPT. (MWRA),EP001,4/10/2025,10.5,0,6,False
MA3168000,MARBLEHEAD WATER DEPT. (MWRA),EP001,7/9/2025,10.5,0,6,False
MA3176000,MEDFORD WATER DEPT. (MWRA),EP001,1/13/2025,10.5,0,6,False
MA3176000,MEDFORD WATER DEPT. (MWRA),EP001,10/6/2025,10.5,0,6,False
MA3176000,MEDFORD WATER DEPT. (MWRA),EP001,4/7/2025,10.5,0,6,False
MA3176000,MEDFORD WATER DEPT. (MWRA),EP001,7/7/2025,10.5,0,6,False
MA3178000,MELROSE WATER DIVISION (MWRA),EP001,1/15/2025,10.5,0,6,False
MA3178000,MELROSE WATER DIVISION (MWRA),EP001,10/7/2025,10.5,0,6,False
MA3178000,MELROSE WATER DIVISION (MWRA),EP001,4/9/2025,10.5,0,6,False
MA3178000,MELROSE WATER DIVISION (MWRA),EP001,7/8/2025,10.5,0,6,False
MA3180000,MERRIMAC WATER DEPARTMENT,10543,1/17/2024,15.399999999999999,1,6,False
MA3180000,MERRIMAC WATER DEPARTMENT,10543,7/9/2024,14.1,1,6,False
MA3180000,MERRIMAC WATER DEPARTMENT,10546,1/17/2024,10.5,0,6,False
MA3180000,MERRIMAC WATER DEPARTMENT,10546,7/9/2024,10.5,0,6,False
MA3181000,METHUEN WATER DEPT,10521,12/19/2023,10.5,0,6,False
MA3181000,METHUEN WATER DEPT,10521,3/25/2024,10.5,0,6,False
MA3181000,METHUEN WATER DEPT,10521,6/5/2024,10.5,0,6,False
MA3181000,METHUEN WATER DEPT,10521,9/19/2024,12.5,1,6,False
MA3184000,MIDDLETON WATER DEPT.,EP001,1/22/2024,10.5,0,6,False
MA3184000,MIDDLETON WATER DEPT.,EP001,10/9/2024,10.5,0,6,False
MA3184000,MIDDLETON WATER DEPT.,EP001,4/16/2024,17.5,2,6,False
MA3184000,MIDDLETON WATER DEPT.,EP001,7/15/2024,10.5,0,6,False
MA3189000,MILTON WATER DEPT. (MWRA),EP001,1/10/2024,10.5,0,6,False
MA3189000,MILTON WATER DEPT. (MWRA),EP001,10/16/2024,10.5,0,6,False
MA3189000,MILTON WATER DEPT. (MWRA),EP001,4/22/2024,10.5,0,6,False
MA3189000,MILTON WATER DEPT. (MWRA),EP001,7/8/2024,10.5,0,6,False
MA3196000,NAHANT WATER DEPT. (MWRA),EP001,11/4/2024,10.5,0,6,False
MA3196000,NAHANT WATER DEPT. (MWRA),EP001,2/5/2024,10.5,0,6,False
MA3196000,NAHANT WATER DEPT. (MWRA),EP001,5/14/2024,10.5,0,6,False
MA3196000,NAHANT WATER DEPT. (MWRA),EP001,8/5/2024,10.5,0,6,False
MA3198000,NATICK WATER DEPARTMENT,10002,12/16/2024,67.8,3,6,True
MA3198000,NATICK WATER DEPARTMENT,10002,6/11/2025,45.8,3,6,True
MA3198000,NATICK WATER DEPARTMENT,10003,12/16/2024,12.5,1,6,False
MA3198000,NATICK WATER DEPARTMENT,10003,6/11/2025,14.7,2,6,False
MA3198000,NATICK WATER DEPARTMENT,10011,12/16/2024,12.5,1,6,False
MA3198000,NATICK WATER DEPARTMENT,10011,6/11/2025,10.5,0,6,False
MA3198000,NATICK WATER DEPARTMENT,10050,12/16/2024,10.5,0,6,False
MA3198000,NATICK WATER DEPARTMENT,10050,6/11/2025,10.5,0,6,False
MA3199000,NEEDHAM WATER DEPT,10030,1/17/2024,16.1,2,6,False
MA3199000,NEEDHAM WATER DEPT,10030,7/15/2024,12.5,1,6,False
MA3199000,NEEDHAM WATER DEPT,EP001,1/17/2024,10.5,0,6,False
MA3199000,NEEDHAM WATER DEPT,EP001,10/15/2024,10.5,0,6,False
MA3199000,NEEDHAM WATER DEPT,EP001,4/23/2024,10.5,0,6,False
MA3199000,NEEDHAM WATER DEPT,EP001,7/15/2024,10.5,0,6,False
MA3206000,NEWBURYPORT WATER DEPARTMENT,1458,2/6/2024,10.5,0,6,False
MA3206000,NEWBURYPORT WATER DEPARTMENT,1458,8/1/2024,10.5,0,6,False
MA3206000,NEWBURYPORT WATER DEPARTMENT,19393,11/6/2024,10.5,0,6,False
MA3206000,NEWBURYPORT WATER DEPARTMENT,19393,2/6/2024,13.1,1,6,False
MA3206000,NEWBURYPORT WATER DEPARTMENT,19393,5/2/2024,10.5,0,6,False
MA3206000,NEWBURYPORT WATER DEPARTMENT,19393,8/1/2024,10.5,0,6,False
MA3207000,NEWTON WATER DEPT. (MWRA),EP001,1/8/2024,10.5,0,6,False
MA3207000,NEWTON WATER DEPT. (MWRA),EP001,10/7/2024,10.5,0,6,False
MA3207000,NEWTON WATER DEPT. (MWRA),EP001,4/8/2024,10.5,0,6,False
MA3207000,NEWTON WATER DEPT. (MWRA),EP001,7/8/2024,10.5,0,6,False
MA3210000,NORTH ANDOVER WATER DEPT,10280,3/8/2023,10.5,0,6,False
MA3210000,NORTH ANDOVER WATER DEPT,10280,6/6/2023,10.5,0,6,False
MA3210000,NORTH ANDOVER WATER DEPT,10280,7/29/2024,10.5,0,6,False
MA3210000,NORTH ANDOVER WATER DEPT,10280,9/14/2023,10.5,0,6,False
MA3213000,NORTH READING WATER DEPT.,EP001,1/3/2024,10.5,0,6,False
MA3213000,NORTH READING WATER DEPT.,EP001,10/4/2023,10.5,0,6,False
MA3213000,NORTH READING WATER DEPT.,EP001,4/10/2024,10.5,0,6,False
MA3213000,NORTH READING WATER DEPT.,EP001,7/1/2024,10.5,0,6,False
MA3229000,PEABODY WATER DEPT.,10297,1/14/2025,15.0,1,6,False
MA3229000,PEABODY WATER DEPT.,10297,10/6/2025,15.5,1,6,False
MA3229000,PEABODY WATER DEPT.,10297,4/8/2025,14.1,1,6,False
MA3229000,PEABODY WATER DEPT.,10297,7/8/2025,15.0,1,6,False
MA3229000,PEABODY WATER DEPT.,10300,1/14/2025,14.0,1,6,False
MA3229000,PEABODY WATER DEPT.,10300,10/6/2025,14.7,1,6,False
MA3229000,PEABODY WATER DEPT.,10300,4/8/2025,14.2,1,6,False
MA3229000,PEABODY WATER DEPT.,10300,7/8/2025,15.0,1,6,False
MA3229000,PEABODY WATER DEPT.,EP001,1/14/2025,10.5,0,6,False
MA3229000,PEABODY WATER DEPT.,EP001,10/6/2025,10.5,0,6,False
MA3229000,PEABODY WATER DEPT.,EP001,4/8/2025,10.5,0,6,False
MA3229000,PEABODY WATER DEPT.,EP001,7/8/2025,10.5,0,6,False
MA3243000,QUINCY WATER DEPT. (MWRA),EP001,1/10/2024,10.5,0,6,False
MA3243000,QUINCY WATER DEPT. (MWRA),EP001,10/22/2024,10.5,0,6,False
MA3243000,QUINCY WATER DEPT. (MWRA),EP001,4/22/2024,10.5,0,6,False
MA3243000,QUINCY WATER DEPT. (MWRA),EP001,7/10/2024,10.5,0,6,False
MA3246000,READING WATER DEPARTMENT,019,1/17/2024,10.5,0,6,False
MA3246000,READING WATER DEPARTMENT,019,10/21/2024,10.5,0,6,False
MA3246000,READING WATER DEPARTMENT,019,4/10/2024,10.5,0,6,False
MA3246000,READING WATER DEPARTMENT,019,7/10/2024,10.5,0,6,False
MA3248000,REVERE WATER DIVISION (MWRA),EP001,1/26/2023,10.5,0,6,False
MA3248000,REVERE WATER DIVISION (MWRA),EP001,10/30/2023,10.5,0,6,False
MA3248000,REVERE WATER DIVISION (MWRA),EP001,5/23/2023,10.5,0,6,False
MA3248000,REVERE WATER DIVISION (MWRA),EP001,7/10/2023,10.5,0,6,False
MA3252000,ROCKPORT WATER DEPT,10311,11/8/2023,10.5,0,6,False
MA3252000,ROCKPORT WATER DEPT,10311,2/21/2023,10.5,0,6,False
MA3252000,ROCKPORT WATER DEPT,10311,5/2/2023,10.5,0,6,False
MA3252000,ROCKPORT WATER DEPT,10311,8/9/2023,10.5,0,6,False
MA3254000,ROWLEY WATER DEPARTMENT,10002,1/10/2023,19.9,2,6,False
MA3254000,ROWLEY WATER DEPARTMENT,10002,7/10/2023,21.0,3,6,True
MA3254000,ROWLEY WATER DEPARTMENT,10004,1/10/2023,10.5,0,6,False
MA3254000,ROWLEY WATER DEPARTMENT,10004,7/10/2023,10.5,0,6,False
MA3258000,"SALEM WATER DEPARTMENT, MA",EP001,1/14/2025,10.5,0,6,False
MA3258000,"SALEM WATER DEPARTMENT, MA",EP001,10/22/2024,10.5,0,6,False
MA3258000,"SALEM WATER DEPARTMENT, MA",EP001,4/2/2025,10.5,0,6,False
MA3258000,"SALEM WATER DEPARTMENT, MA",EP001,7/31/2024,10.5,0,6,False
MA3259000,SALISBURY WATER DEPARTMENT,EP001,1/27/2025,10.5,0,6,False
MA3259000,SALISBURY WATER DEPARTMENT,EP002,1/27/2025,14.5,1,6,False
MA3262000,SAUGUS WATER DEPT. (MWRA),EP001,1/17/2024,10.5,0,6,False
MA3262000,SAUGUS WATER DEPT. (MWRA),EP001,10/21/2024,10.5,0,6,False
MA3262000,SAUGUS WATER DEPT. (MWRA),EP001,4/9/2024,10.5,0,6,False
MA3262000,SAUGUS WATER DEPT. (MWRA),EP001,7/10/2024,10.5,0,6,False
MA3274000,SOMERVILLE WATER DEPT. (MWRA),EP001,1/13/2025,10.5,0,6,False
MA3274000,SOMERVILLE WATER DEPT. (MWRA),EP001,10/6/2025,10.5,0,6,False
MA3274000,SOMERVILLE WATER DEPT. (MWRA),EP001,4/7/2025,10.5,0,6,False
MA3274000,SOMERVILLE WATER DEPT. (MWRA),EP001,7/7/2025,10.5,0,6,False
MA3284000,STONEHAM WATER DEPT (MWRA SUPPLY),EP001,1/24/2024,10.5,0,6,False
MA3284000,STONEHAM WATER DEPT (MWRA SUPPLY),EP001,10/21/2024,10.5,0,6,False
MA3284000,STONEHAM WATER DEPT (MWRA SUPPLY),EP001,4/9/2024,10.5,0,6,False
MA3284000,STONEHAM WATER DEPT (MWRA SUPPLY),EP001,7/10/2024,10.5,0,6,False
MA3288000,SUDBURY WATER DISTRICT,10006,12/6/2024,16.5,1,6,False
MA3288000,SUDBURY WATER DISTRICT,10006,6/6/2025,16.5,1,6,False
MA3288000,SUDBURY WATER DISTRICT,10007,12/6/2024,10.5,0,6,False
MA3288000,SUDBURY WATER DISTRICT,10007,6/6/2025,10.5,0,6,False
MA3288000,SUDBURY WATER DISTRICT,10008,12/6/2024,14.5,1,6,False
MA3288000,SUDBURY WATER DISTRICT,10008,6/6/2025,15.5,1,6,False
MA3288000,SUDBURY WATER DISTRICT,10030,12/6/2024,10.5,0,6,False
MA3288000,SUDBURY WATER DISTRICT,10030,6/6/2025,10.5,0,6,False
MA3288000,SUDBURY WATER DISTRICT,10060,12/6/2024,18.0,2,6,False
MA3288000,SUDBURY WATER DISTRICT,10060,6/6/2025,19.0,2,6,False
MA3291000,SWAMPSCOTT WATER DEPT. (MWRA),EP001,1/13/2025,10.5,0,6,False
MA3291000,SWAMPSCOTT WATER DEPT. (MWRA),EP001,10/6/2025,10.5,0,6,False
MA3291000,SWAMPSCOTT WATER DEPT. (MWRA),EP001,4/10/2025,10.5,0,6,False
MA3291000,SWAMPSCOTT WATER DEPT. (MWRA),EP001,7/9/2025,10.5,0,6,False
MA3295000,TEWKSBURY WATER DEPARTMENT,10536,1/9/2024,10.5,0,6,False
MA3295000,TEWKSBURY WATER DEPARTMENT,10536,10/17/2024,13.5,1,6,False
MA3295000,TEWKSBURY WATER DEPARTMENT,10536,4/9/2024,12.5,1,6,False
MA3295000,TEWKSBURY WATER DEPARTMENT,10536,7/9/2024,13.5,1,6,False
MA3298000,TOPSFIELD WATER DEPARTMENT,20000,1/15/2025,20.9,2,6,True
MA3298000,TOPSFIELD WATER DEPARTMENT,20000,7/22/2025,20.4,2,6,True
MA3301000,TYNGSBOROUGH WATER DISTRICT,02P,11/6/2023,10.5,0,6,False
MA3301000,TYNGSBOROUGH WATER DISTRICT,02P,2/13/2023,10.5,0,6,False
MA3301000,TYNGSBOROUGH WATER DISTRICT,02P,5/8/2023,10.5,0,6,False
MA3301000,TYNGSBOROUGH WATER DISTRICT,02P,8/7/2023,13.1,1,6,False
MA3301000,TYNGSBOROUGH WATER DISTRICT,03P,11/6/2023,10.5,0,6,False
MA3301000,TYNGSBOROUGH WATER DISTRICT,03P,2/13/2023,10.5,0,6,False
MA3301000,TYNGSBOROUGH WATER DISTRICT,03P,5/8/2023,10.5,0,6,False
MA3301000,TYNGSBOROUGH WATER DISTRICT,03P,8/7/2023,10.5,0,6,False
MA3305000,WAKEFIELD WATER DEPT,10320,1/14/2025,15.399999999999999,1,6,False
MA3305000,WAKEFIELD WATER DEPT,10320,4/16/2025,10.5,0,6,False
MA3305000,WAKEFIELD WATER DEPT,EP001,1/14/2025,10.5,0,6,False
MA3305000,WAKEFIELD WATER DEPT,EP001,10/15/2025,10.5,0,6,False
MA3305000,WAKEFIELD WATER DEPT,EP001,4/16/2025,10.5,0,6,False
MA3305000,WAKEFIELD WATER DEPT,EP001,7/21/2025,10.5,0,6,False
MA3308000,WALTHAM WATER DEPARTMENT,EP001,1/9/2023,10.5,0,6,False
MA3308000,WALTHAM WATER DEPARTMENT,EP001,12/6/2023,10.5,0,6,False
MA3308000,WALTHAM WATER DEPARTMENT,EP001,4/10/2023,10.5,0,6,False
MA3308000,WALTHAM WATER DEPARTMENT,EP001,7/12/2023,10.5,0,6,False
MA3314000,WATERTOWN WATER DEPT. (MWRA),EP001,1/8/2024,10.5,0,6,False
MA3314000,WATERTOWN WATER DEPT. (MWRA),EP001,10/7/2024,10.5,0,6,False
MA3314000,WATERTOWN WATER DEPT. (MWRA),EP001,4/22/2024,10.5,0,6,False
MA3314000,WATERTOWN WATER DEPT. (MWRA),EP001,7/8/2024,10.5,0,6,False
MA3315000,WAYLAND WATER DEPARTMENT,10002,10/18/2023,10.5,0,6,False
MA3315000,WAYLAND WATER DEPARTMENT,10002,4/11/2023,10.5,0,6,False
MA3315000,WAYLAND WATER DEPARTMENT,10008,10/18/2023,20.0,3,6,False
MA3315000,WAYLAND WATER DEPARTMENT,10008,4/11/2023,22.0,3,6,True
MA3315000,WAYLAND WATER DEPARTMENT,20000,10/18/2023,10.5,0,6,False
MA3315000,WAYLAND WATER DEPARTMENT,20000,4/11/2023,10.5,0,6,False
MA3315000,WAYLAND WATER DEPARTMENT,20001,10/18/2023,10.5,0,6,False
MA3315000,WAYLAND WATER DEPARTMENT,20001,4/11/2023,10.5,0,6,False
MA3317000,WELLESLEY WATER DIVISION,10400,1/21/2025,18.1,2,6,False
MA3317000,WELLESLEY WATER DIVISION,10400,7/23/2025,19.3,2,6,False
